mode,load,0_alexnet-8,1_efficientnet_b5-4,2_resnet34-2
mps-uncap,0.8,18.51201057434082,93.41120719909668,34.32822227478027
mps-uncap,0.9,19.784212112426758,182.75046348571777,33.252716064453125
mps-uncap,1.0,29.500246047973633,879.3497085571289,59.15236473083496
mps-uncap,0.5,6.1092376708984375,42.59181022644043,20.267963409423828
mps-uncap,0.6,8.500814437866211,48.592567443847656,20.25151252746582
mps-uncap,0.7,8.725643157958984,61.655521392822266,26.682376861572266
mps-uncap,0.1,2.1491050720214844,27.30584144592285,8.29172134399414
mps-uncap,0.2,3.100156784057617,36.415815353393555,14.796257019042969
mps-uncap,0.3,4.566431045532227,42.659759521484375,16.047239303588867
mps-uncap,0.4,4.511833190917969,39.711952209472656,19.022703170776367
