mode,load,0_alexnet-8,1_efficientnet_b5-4,2_resnet34-2
mps-uncap,0.8,0.9591579437255859,8.577823638916016,1.8820762634277344
mps-uncap,0.9,0.9586811065673828,8.890390396118164,1.8749237060546875
mps-uncap,1.0,0.9655952453613281,8.826494216918945,1.9078254699707031
mps-uncap,0.5,0.9627342224121094,8.708000183105469,1.882791519165039
mps-uncap,0.6,0.9653568267822266,8.641242980957031,1.8801689147949219
mps-uncap,0.7,0.9613037109375,8.706331253051758,1.8742084503173828
mps-uncap,0.1,0.9682178497314453,8.954286575317383,1.9006729125976562
mps-uncap,0.2,0.9715557098388672,8.720874786376953,1.8837451934814453
mps-uncap,0.3,0.9715557098388672,8.588790893554688,1.8398761749267578
mps-uncap,0.4,0.9622573852539062,8.570432662963867,1.8768310546875
