mode,load,0_alexnet-32,1_densenet201-16,2_resnet101-16
mps-uncap,0.8,41.025400161743164,260.3497505187988,241.86301231384277
mps-uncap,0.9,53.94148826599121,816.5173530578613,456.93397521972656
mps-uncap,1.0,126.85489654541016,852.449893951416,855.6344509124756
mps-uncap,0.5,16.895771026611328,105.67259788513184,76.05719566345215
mps-uncap,0.6,24.555683135986328,116.36161804199219,67.67582893371582
mps-uncap,0.7,28.37538719177246,177.50048637390137,105.74126243591309
mps-uncap,0.1,6.159067153930664,51.38659477233887,22.79496192932129
mps-uncap,0.2,8.573532104492188,51.00440979003906,30.747413635253906
mps-uncap,0.3,12.793779373168945,56.07247352600098,55.19914627075195
mps-uncap,0.4,15.445947647094727,66.10226631164551,45.70174217224121
