mode,load,0_alexnet-32,1_densenet201-16,2_resnet101-16
mps-uncap,0.8,7.90996551513672,61.93137168884277,43.33429336547852
mps-uncap,0.9,17.518806457519528,232.18672275543216,139.7184133529666
mps-uncap,1.0,69.56293582916261,401.3196468353271,467.33856201171875
mps-uncap,0.5,2.4181365966796875,20.942020416259762,11.713933944702163
mps-uncap,0.6,3.250169754028323,24.251866340637218,15.70582389831543
mps-uncap,0.7,5.252480506896973,39.14499282836915,20.180463790893555
mps-uncap,0.1,0.06825923919677733,0.07255077362060547,0.07483959197998047
mps-uncap,0.2,0.6288528442382859,0.07996559143066419,1.937127113342281
mps-uncap,0.3,1.322031021118164,4.701066017150897,6.397104263305669
mps-uncap,0.4,1.9232749938964846,10.465812683105478,8.264875411987314
