mode,load,0_alexnet-32,1_densenet201-16,2_resnet101-16
mps-uncap,0.8,6.011962890625,47.119855880737305,25.162458419799805
mps-uncap,0.9,6.014108657836914,47.65892028808594,25.858163833618164
mps-uncap,1.0,6.0596466064453125,48.957109451293945,25.956392288208008
mps-uncap,0.5,5.679607391357422,45.27091979980469,23.7886905670166
mps-uncap,0.6,5.427122116088867,46.32139205932617,24.08146858215332
mps-uncap,0.7,5.9185028076171875,47.46675491333008,24.41573143005371
mps-uncap,0.1,6.001710891723633,33.75673294067383,17.165184020996094
mps-uncap,0.2,4.734516143798828,32.73129463195801,18.062829971313477
mps-uncap,0.3,5.492210388183594,34.00707244873047,20.00141143798828
mps-uncap,0.4,6.191015243530273,37.49799728393555,21.99077606201172
