mode,load,0_alexnet-32,1_densenet201-16,2_resnet101-16
mps-uncap,0.8,0.008106231689453125,0.014066696166992188,0.011444091796875
mps-uncap,0.9,0.00762939453125,0.01430511474609375,0.01239776611328125
mps-uncap,1.0,0.008106231689453125,0.01621246337890625,0.0133514404296875
mps-uncap,0.5,0.008821487426757812,0.012874603271484375,0.011920928955078125
mps-uncap,0.6,0.010013580322265625,0.012636184692382812,0.013113021850585938
mps-uncap,0.7,0.00858306884765625,0.013113021850585938,0.011205673217773438
mps-uncap,0.1,0.010728836059570312,0.025272369384765625,0.025510787963867188
mps-uncap,0.2,0.008344650268554688,0.013589859008789062,0.0171661376953125
mps-uncap,0.3,0.010251998901367188,0.016927719116210938,0.019550323486328125
mps-uncap,0.4,0.009059906005859375,0.0152587890625,0.013589859008789062
