mode,load,0_alexnet-32,1_densenet201-16,2_resnet101-16
mps-uncap,0.8,37.37354278564453,231.05764389038086,217.21363067626953
mps-uncap,0.9,49.627065658569336,778.3048152923584,434.110164642334
mps-uncap,1.0,123.59881401062012,813.452959060669,832.0407867431641
mps-uncap,0.5,13.817071914672852,86.6236686706543,62.34908103942871
mps-uncap,0.6,21.685361862182617,81.46834373474121,49.939632415771484
mps-uncap,0.7,25.279521942138672,151.43394470214844,84.28955078125
mps-uncap,0.1,3.944873809814453,26.584148406982422,11.097908020019531
mps-uncap,0.2,6.366729736328125,27.49800682067871,18.32413673400879
mps-uncap,0.3,9.74416732788086,28.003931045532227,39.50190544128418
mps-uncap,0.4,12.419700622558594,47.791242599487305,29.454708099365234
