mode,load,0_alexnet-32,1_densenet201-16,2_resnet101-16
mps-uncap,0.8,11.180973052978514,94.38490867614746,61.40522956848145
mps-uncap,0.9,20.96476554870605,270.89142799377476,159.49969291687043
mps-uncap,1.0,73.20349216461182,447.36318588256836,488.7124776840213
mps-uncap,0.5,5.213069915771483,45.02120018005371,26.133513450622562
mps-uncap,0.6,6.143379211425781,50.30791759490967,32.15992450714111
mps-uncap,0.7,8.327722549438477,70.24412155151369,37.68038749694824
mps-uncap,0.1,2.8534412384033203,30.73866367340088,14.587855339050293
mps-uncap,0.2,3.3608913421630864,30.30996322631836,16.112732887268066
mps-uncap,0.3,3.8442611694335938,30.482459068298343,19.105720520019535
mps-uncap,0.4,4.434871673583984,35.30073165893555,21.460556983947754
