mode,load,0_alexnet-32,1_densenet201-16,2_resnet101-16
mps-uncap,0.8,4.272222518920898,39.89410400390625,22.917509078979492
mps-uncap,0.9,6.947755813598633,64.21029567718506,41.67139530181885
mps-uncap,1.0,21.09074592590332,147.30548858642578,186.5917444229126
mps-uncap,0.5,2.7425289154052734,24.96206760406494,14.062881469726562
mps-uncap,0.6,3.0400753021240234,27.99808979034424,16.227126121520996
mps-uncap,0.7,3.5086870193481445,32.97138214111328,18.8138484954834
mps-uncap,0.1,2.3164749145507812,28.954148292541504,12.209415435791016
mps-uncap,0.2,2.3016929626464844,24.214744567871094,12.5352144241333
mps-uncap,0.3,2.3026466369628906,22.177577018737793,12.85243034362793
mps-uncap,0.4,2.385854721069336,22.481679916381836,13.530731201171875
