mode,load,0_alexnet-32,1_densenet201-16,2_resnet101-16
mps-uncap,0.8,2.1789073944091797,16.702651977539062,10.02645492553711
mps-uncap,0.9,2.1791458129882812,17.263174057006836,10.219573974609375
mps-uncap,1.0,2.196073532104492,18.595457077026367,10.406494140625
mps-uncap,0.5,2.185344696044922,15.876293182373047,10.009050369262695
mps-uncap,0.6,2.1851062774658203,15.761375427246094,10.076522827148438
mps-uncap,0.7,2.1796226501464844,15.996694564819336,10.047197341918945
mps-uncap,0.1,2.2029876708984375,15.81716537475586,10.03718376159668
mps-uncap,0.2,2.186298370361328,15.830516815185547,10.035514831542969
mps-uncap,0.3,2.184152603149414,15.76852798461914,10.062217712402344
mps-uncap,0.4,2.1855831146240234,15.79594612121582,10.032892227172852
