mode,load,0_efficientnet_b5-2,1_vgg13-32,2_vgg19-2
mps-uncap,0.8,0.059604644775390625,13.636469841003418,0.05602836608886719
mps-uncap,0.9,25.290727615356445,32.42015838623047,6.908178329467773
mps-uncap,1.0,598.9123582839966,883.8284015655518,267.61865615844727
mps-uncap,0.5,0.05984306335449219,0.05316734313964844,0.04887580871582031
mps-uncap,0.6,0.05888938903808594,2.2219419479370117,0.04792213439941406
mps-uncap,0.7,0.05817413330078125,7.403850555419922,0.04935264587402344
mps-uncap,0.1,0.06532669067382812,0.0629425048828125,0.057697296142578125
mps-uncap,0.2,0.06127357482910156,0.0553131103515625,0.05245208740234375
mps-uncap,0.3,0.0591278076171875,0.05555152893066406,0.048160552978515625
mps-uncap,0.4,0.05698204040527344,0.05507469177246094,0.04792213439941406
