mode,load,0_efficientnet_b5-2,1_vgg13-32,2_vgg19-2
mps-uncap,0.8,212.68320083618164,181.42151832580566,163.6636257171631
mps-uncap,0.9,590.6796455383301,339.0200138092041,156.25596046447754
mps-uncap,1.0,2331.792116165161,1890.082597732544,892.0121192932129
mps-uncap,0.5,51.778316497802734,62.43014335632324,31.66675567626953
mps-uncap,0.6,75.97470283508301,144.9136734008789,48.96378517150879
mps-uncap,0.7,235.38494110107422,115.21315574645996,89.52736854553223
mps-uncap,0.1,12.494564056396484,25.57659149169922,9.639739990234375
mps-uncap,0.2,39.3984317779541,30.452966690063477,12.299537658691406
mps-uncap,0.3,27.24432945251465,50.21977424621582,19.17862892150879
mps-uncap,0.4,40.61555862426758,57.03926086425781,19.503355026245117
