mode,load,0_efficientnet_b5-2,1_vgg13-32,2_vgg19-2
mps-uncap,0.8,84.1054916381836,17.86518096923828,19.919872283935547
mps-uncap,0.9,94.94209289550781,18.50152015686035,21.082401275634766
mps-uncap,1.0,85.63661575317383,20.85423469543457,21.328449249267578
mps-uncap,0.5,65.02604484558105,16.993999481201172,18.919944763183594
mps-uncap,0.6,78.7050724029541,17.92144775390625,19.321203231811523
mps-uncap,0.7,84.71989631652832,18.0661678314209,20.94864845275879
mps-uncap,0.1,36.90052032470703,15.882492065429688,16.033649444580078
mps-uncap,0.2,43.32232475280762,17.277002334594727,16.936063766479492
mps-uncap,0.3,60.5771541595459,16.391992568969727,16.9680118560791
mps-uncap,0.4,64.12816047668457,16.50857925415039,17.154455184936523
