mode,load,0_efficientnet_b5-2,1_vgg13-32,2_vgg19-2
mps-uncap,0.8,275.75039863586426,198.75431060791016,166.5174961090088
mps-uncap,0.9,652.9672145843506,355.88598251342773,174.65734481811523
mps-uncap,1.0,2415.4534339904785,1907.5884819030762,909.2075824737549
mps-uncap,0.5,68.94779205322266,78.43852043151855,35.809993743896484
mps-uncap,0.6,117.5374984741211,161.8950366973877,60.517311096191406
mps-uncap,0.7,303.7428855895996,130.74040412902832,104.36820983886719
mps-uncap,0.1,36.957502365112305,40.18282890319824,16.09182357788086
mps-uncap,0.2,58.73274803161621,45.17173767089844,24.53756332397461
mps-uncap,0.3,60.63556671142578,66.04719161987305,33.35905075073242
mps-uncap,0.4,90.93451499938965,72.35002517700195,35.14385223388672
