mode,load,0_densenet161-32,1_mobilenet_v2-32,2_mobilenet_v3_small-32,3_resnet18-8
mps-uncap,1.0,0.000476837158203125,0.0021457672119140625,0.008821487426757812,0.0007152557373046875
