mode,load,0_densenet121-32,1_densenet201-8,2_mobilenet_v2-32,3_mobilenet_v3_small-8
mps-uncap,1.0,0.0007152557373046875,0.0007152557373046875,0.0035762786865234375,0.009059906005859375
