mode,load,0_densenet201-32,1_mobilenet_v3_large-32,2_resnet152-16
mps-uncap,0.8,383.79431247711193,51.010208129882805,152.55711555480946
mps-uncap,0.9,677.9592895507814,175.80404281616194,287.4167680740356
mps-uncap,1.0,1203.8465404510498,493.23253631591797,885.1560306549072
mps-uncap,0.5,68.65398168563834,16.199350357055682,36.75947189331055
mps-uncap,0.6,96.17152214050262,24.362878799438466,74.03987884521477
mps-uncap,0.7,141.75010204315188,43.029170036315925,124.945001602173
mps-uncap,0.1,9.782409667968714,6.841526031494131,3.927946090698235
mps-uncap,0.2,28.677053451538086,7.649908065795897,17.48327493667594
mps-uncap,0.3,45.135264396667594,11.524507999420162,29.422311782836875
mps-uncap,0.4,61.01454734802274,13.967392444610597,29.14371490478512
