mode,load,0_densenet201-32,1_mobilenet_v3_large-32,2_resnet152-16
mps-uncap,0.8,60.476224422454834,16.1357021331787,41.984682083129876
mps-uncap,0.9,58.91720771789551,16.869401931762688,42.94764995574951
mps-uncap,1.0,61.801462173461914,17.08238124847412,43.57401847839355
mps-uncap,0.5,55.0734519958496,14.385128021240234,36.9189739227295
mps-uncap,0.6,54.62770462036131,14.958047866821289,39.849653244018555
mps-uncap,0.7,59.388675689697266,15.223698616027836,41.52113437652588
mps-uncap,0.1,39.036357402801514,10.76724052429198,27.609109878540032
mps-uncap,0.2,40.83859205245972,11.502866744995117,30.734994411468488
mps-uncap,0.3,49.47799682617188,13.113958835601805,36.11559867858887
mps-uncap,0.4,52.30718612670901,14.035139083862306,37.37446784973142
