mode,load,0_densenet201-32,1_mobilenet_v3_large-32,2_resnet152-16
mps-uncap,0.8,273.9274740219116,32.54241943359375,109.49378013610838
mps-uncap,0.9,370.52526473999023,77.90470123291016,192.34681129455566
mps-uncap,1.0,997.6097583770752,384.6676826477051,768.2812213897705
mps-uncap,0.5,65.50660133361818,14.645814895629883,36.88168525695801
mps-uncap,0.6,71.3646411895752,17.93041229248047,50.57406425476074
mps-uncap,0.7,105.16409873962405,24.650859832763675,68.61562728881836
mps-uncap,0.1,33.32078456878662,8.665037155151367,20.461034774780273
mps-uncap,0.2,42.35601425170898,9.561347961425781,25.86326599121094
mps-uncap,0.3,50.8634090423584,12.404417991638187,31.707429885864258
mps-uncap,0.4,53.36790084838867,13.555192947387706,34.25436019897461
