mode,load,0_densenet201-32,1_mobilenet_v3_large-32,2_resnet152-16
mps-uncap,0.8,79.41460609436035,12.650609016418457,39.542198181152344
mps-uncap,0.9,101.60136222839355,22.61042594909668,64.01658058166504
mps-uncap,1.0,390.6118869781494,115.00191688537598,464.16497230529785
mps-uncap,0.5,36.919593811035156,7.845163345336914,19.817829132080078
mps-uncap,0.6,41.54086112976074,8.244037628173828,24.381637573242188
mps-uncap,0.7,50.60148239135742,9.822607040405273,30.92360496520996
mps-uncap,0.1,28.98705005645752,7.399320602416992,18.167495727539062
mps-uncap,0.2,29.597759246826172,7.298469543457031,18.568992614746094
mps-uncap,0.3,31.569480895996094,7.517099380493164,18.665552139282227
mps-uncap,0.4,33.155202865600586,7.609844207763672,18.53334903717041
