mode,load,0_alexnet-2,1_densenet161-16,2_resnet34-2
mps-uncap,0.8,0.7357597351074219,21.64149284362793,3.387451171875
mps-uncap,0.9,0.7762908935546875,23.82659912109375,3.8025379180908203
mps-uncap,1.0,0.7605552673339844,27.141332626342773,3.439664840698242
mps-uncap,0.5,0.7500648498535156,20.376920700073242,3.3693313598632812
mps-uncap,0.6,0.7469654083251953,20.53236961364746,3.415822982788086
mps-uncap,0.7,0.7369518280029297,20.759105682373047,3.3593177795410156
mps-uncap,0.1,0.8339881896972656,19.519567489624023,3.822803497314453
mps-uncap,0.2,0.7619857788085938,19.583702087402344,3.480195999145508
mps-uncap,0.3,0.7572174072265625,19.650697708129883,3.373861312866211
mps-uncap,0.4,0.7581710815429688,19.774675369262695,3.464937210083008
