mode,load,0_alexnet-2,1_densenet161-16,2_resnet34-2
mps-uncap,0.8,0.7190704345703125,21.625041961669922,3.3426284790039062
mps-uncap,0.9,0.751495361328125,20.479917526245117,3.3864974975585938
mps-uncap,1.0,0.7302761077880859,20.632505416870117,3.336668014526367
mps-uncap,0.5,0.7307529449462891,19.37270164489746,3.3483505249023438
mps-uncap,0.6,0.7290840148925781,19.509077072143555,3.3559799194335938
mps-uncap,0.7,0.7183551788330078,20.431995391845703,3.3245086669921875
mps-uncap,0.1,0.81634521484375,19.47641372680664,3.7927627563476562
mps-uncap,0.2,0.7500648498535156,19.469022750854492,3.4275054931640625
mps-uncap,0.3,0.7452964782714844,19.625425338745117,3.348112106323242
mps-uncap,0.4,0.7429122924804688,19.748210906982422,3.432035446166992
