mode,load,0_alexnet-2,1_densenet161-16,2_resnet34-2
mps-uncap,0.8,29.215335845947266,270.75403690338135,128.64515304565427
mps-uncap,0.9,180.23663043975816,395.61718702316296,3323.210554122925
mps-uncap,1.0,4339.906692504883,7630.1825165748605,2041.2377738952632
mps-uncap,0.5,5.035173892974847,96.74029350280742,18.422060012817354
mps-uncap,0.6,8.666419982910154,81.91955566406244,16.268198490142822
mps-uncap,0.7,7.626199722290041,136.420922279358,54.58269119262696
mps-uncap,0.1,1.3846755027770985,25.91476440429689,7.934808731079102
mps-uncap,0.2,2.239797115325926,33.75402927398682,14.482243061065676
mps-uncap,0.3,2.917766571044913,29.3681335449218,13.28200101852417
mps-uncap,0.4,4.7185897827148535,53.498351573944035,13.03642988204956
