mode,load,0_alexnet-2,1_densenet161-16,2_resnet34-2
mps-uncap,0.8,5.457401275634766,59.52095985412598,20.872831344604492
mps-uncap,0.9,31.75818920135498,91.80855751037598,1497.3843097686768
mps-uncap,1.0,2093.1239128112793,3422.1529960632324,1050.2040386199951
mps-uncap,0.5,1.3432502746582031,29.94394302368164,6.122112274169922
mps-uncap,0.6,1.7137527465820312,33.47945213317871,5.8089494705200195
mps-uncap,0.7,1.8243789672851562,49.64041709899902,10.162353515625
mps-uncap,0.1,1.392364501953125,28.60403060913086,7.780313491821289
mps-uncap,0.2,1.3666152954101562,22.014975547790527,7.660269737243652
mps-uncap,0.3,1.3587474822998047,23.34284782409668,6.873965263366699
mps-uncap,0.4,1.369476318359375,25.15864372253418,6.079316139221191
