mode,load,0_alexnet-2,1_densenet161-16,2_resnet34-2
mps-uncap,0.8,3.9517879486083984,32.50408172607422,15.728473663330078
mps-uncap,0.9,30.306577682495117,64.54622745513916,1492.1555519104004
mps-uncap,1.0,2091.6576385498047,3393.1164741516113,1045.1700687408447
mps-uncap,0.5,0.026226043701171875,2.5475025177001953,0.5934238433837891
mps-uncap,0.6,0.4334449768066406,7.607221603393555,0.9654760360717773
mps-uncap,0.7,0.6077289581298828,21.95882797241211,5.2356719970703125
mps-uncap,0.1,0.02765655517578125,0.04410743713378906,0.02956390380859375
mps-uncap,0.2,0.028133392333984375,0.034689903259277344,0.029087066650390625
mps-uncap,0.3,0.027179718017578125,0.030994415283203125,0.027894973754882812
mps-uncap,0.4,0.025987625122070312,0.030517578125,0.02765655517578125
