mode,load,0_alexnet-2,1_densenet161-16,2_resnet34-2
mps-uncap,0.8,30.640363693237305,297.3917722702026,134.1868257522583
mps-uncap,0.9,182.02380657196036,422.5361466407777,3328.545136451721
mps-uncap,1.0,4341.155519485474,7660.045456886292,2045.6478309631345
mps-uncap,0.5,6.421222686767577,122.5667476654051,23.059368133544847
mps-uncap,0.6,10.124814510345459,109.05291080474838,20.69509983062743
mps-uncap,0.7,8.902943134307861,162.390718460083,59.04479026794441
mps-uncap,0.1,3.1930923461914045,48.886046409606934,15.557289123535156
mps-uncap,0.2,3.9245009422302237,55.46967506408693,21.55217647552491
mps-uncap,0.3,4.527330398559563,52.297453880309995,19.666969776153564
mps-uncap,0.4,6.270236968994142,77.30735778808591,17.912089824676514
