mode,load,0_alexnet-2,1_densenet161-16,2_resnet34-2
mps-uncap,0.8,4.677057266235352,29.349088668823242,10.821819305419922
mps-uncap,0.9,4.1599273681640625,29.95896339416504,10.368585586547852
mps-uncap,1.0,7.293939590454102,32.23919868469238,9.042978286743164
mps-uncap,0.5,5.717039108276367,33.1723690032959,10.456085205078125
mps-uncap,0.6,4.231691360473633,32.03177452087402,8.90660285949707
mps-uncap,0.7,3.506898880004883,33.09130668640137,10.54239273071289
mps-uncap,0.1,4.870891571044922,39.14451599121094,10.874271392822266
mps-uncap,0.2,7.092475891113281,32.67359733581543,11.00301742553711
mps-uncap,0.3,6.239175796508789,30.024051666259766,10.638713836669922
mps-uncap,0.4,4.946470260620117,30.653953552246094,12.438297271728516
