mode,load,0_resnet50-16,1_resnet18-8,2_resnet50-8
mps-uncap,0.6,0.012874603271484375,0.01049041748046875,0.011682510375976562
mig,0.6,0.01239776611328125,0.011444091796875,0.013113021850585938
mps-uncap,0.7,0.012159347534179688,0.010728836059570312,0.012159347534179688
mig,0.7,0.011205673217773438,0.011444091796875,0.0133514404296875
mps-uncap,0.8,0.011444091796875,0.011444091796875,0.011920928955078125
mig,0.8,0.014066696166992188,0.011444091796875,0.013828277587890625
mps-uncap,0.9,0.011205673217773438,0.011205673217773438,0.012874603271484375
mig,0.9,0.013828277587890625,0.010728836059570312,0.012636184692382812
mps-uncap,1.0,0.011920928955078125,0.011444091796875,0.011920928955078125
mig,1.0,0.014543533325195312,0.0133514404296875,0.011444091796875
mps-uncap,1.1,0.013589859008789062,0.014066696166992188,0.012159347534179688
mig,1.1,0.01430511474609375,0.012874603271484375,0.014781951904296875
mps-uncap,1.2,0.013828277587890625,0.013589859008789062,0.014543533325195312
mig,1.2,0.017404556274414062,0.01430511474609375,0.01430511474609375
mps-uncap,1.3,0.014543533325195312,0.013828277587890625,0.01430511474609375
mig,1.3,0.020742416381835938,0.014066696166992188,0.014066696166992188
