mode,load,0_resnet50-16,1_resnet18-8,2_resnet50-8
mps-uncap,0.6,36.2933874130249,15.500910282135,28.432788848876985
mig,0.6,70.25070190429685,23.831367492675774,70.56940317153922
mps-uncap,0.7,45.87929725646972,24.42727088928223,37.65623569488529
mig,0.7,123.39653015136702,29.94309902191159,89.00025844573975
mps-uncap,0.8,63.2988929748535,43.79908800125122,43.1460857391358
mig,0.8,153.02515745162964,51.97758674621584,116.11365795135508
mps-uncap,0.9,83.61691236495972,144.50281858444228,78.20916175842291
mig,0.9,197.30796813964844,98.69874477386465,305.79848527908297
mps-uncap,1.0,136.79255008697513,358.1305599212647,86.54653072357179
mig,1.0,924.404559135437,1127.8868532180786,767.4485588073729
mps-uncap,1.1,321.1570930480957,13165.732340812687,490.8866691589356
mig,1.1,6806.164336204529,6384.805998802185,9413.370771408081
mps-uncap,1.2,697.2555541992188,33287.17344522476,5817.40808725357
mig,1.2,15637.953166961664,13862.161235809324,15985.358414649963
mps-uncap,1.3,12221.734969615936,35638.62174510956,7425.521669387817
mig,1.3,20714.013767242435,19402.24878311157,19744.408588409424
