mode,load,0_resnet50-16,1_resnet18-8,2_resnet50-8
mps-uncap,0.6,11.108875274658203,4.115104675292969,9.247303009033203
mig,0.6,18.697738647460938,6.07907772064209,18.165230751037598
mps-uncap,0.7,11.296749114990234,4.682779312133789,9.5977783203125
mig,0.7,24.95741844177246,7.557034492492676,22.05789089202881
mps-uncap,0.8,14.223337173461914,6.464958190917969,9.952783584594727
mig,0.8,32.22322463989258,9.307146072387695,26.862502098083496
mps-uncap,0.9,16.86549186706543,12.808799743652344,14.199495315551758
mig,0.9,45.21644115447998,15.114784240722656,52.773118019104004
mps-uncap,1.0,26.350021362304688,83.15324783325195,15.54560661315918
mig,1.0,280.25150299072266,97.84674644470215,130.43856620788574
mps-uncap,1.1,91.02892875671387,6731.698036193848,101.86553001403809
mig,1.1,2961.8996381759644,2639.9788856506348,4469.191312789917
mps-uncap,1.2,159.2656373977661,17251.439094543457,2980.708122253418
mig,1.2,7901.842832565308,6364.742994308472,7706.455230712891
mps-uncap,1.3,5751.433849334717,18090.630769729614,3922.8060245513916
mig,1.3,9753.464102745056,8998.415231704712,10188.799142837524
