mode,load,0_resnet50-16,1_resnet18-8,2_resnet50-8
mps-uncap,0.6,7.021903991699219,1.9435882568359375,4.712820053100586
mig,0.6,13.922452926635742,4.111766815185547,12.440919876098633
mps-uncap,0.7,7.025241851806641,1.9369125366210938,4.661798477172852
mig,0.7,13.786077499389648,4.044532775878906,12.394905090332031
mps-uncap,0.8,7.021903991699219,1.9462108612060547,4.704952239990234
mig,0.8,13.845682144165039,4.05120849609375,12.434720993041992
mps-uncap,0.9,7.057666778564453,1.939535140991211,4.753351211547852
mig,0.9,13.929605484008789,4.08625602722168,12.48311996459961
mps-uncap,1.0,7.079362869262695,1.9414424896240234,4.788875579833984
mig,1.0,13.969898223876953,4.113912582397461,12.514352798461914
mps-uncap,1.1,8.823394775390625,2.0253658294677734,5.595207214355469
mig,1.1,14.097929000854492,4.201650619506836,12.583255767822266
mps-uncap,1.2,9.802818298339844,2.0074844360351562,6.319522857666016
mig,1.2,14.106273651123047,4.194974899291992,12.577533721923828
mps-uncap,1.3,9.356975555419922,3.239154815673828,5.768537521362305
mig,1.3,14.129877090454102,4.188776016235352,12.573719024658203
