mode,load,0_densenet161-2,1_densenet169-4,2_resnet152-16
mps-uncap,0.8,129.21221256256106,69.12680625915519,99.01601552963261
mps-uncap,0.9,141.94549560546872,184.4665646553038,209.0178012847896
mps-uncap,1.0,816.9287848472596,897.5340366363525,1066.3963079452515
mps-uncap,0.5,31.09617710113525,28.631210327148438,48.22022914886465
mps-uncap,0.6,34.973635673522935,36.48602962493896,49.59056615829463
mps-uncap,0.7,61.67363405227662,62.32004642486576,72.2080135345459
mps-uncap,0.1,17.102417945861827,21.466248035430908,17.60873794555666
mps-uncap,0.2,24.910764694213867,25.77128410339355,16.958181858062748
mps-uncap,0.3,26.080336570740027,27.21667289733897,29.94925498962405
mps-uncap,0.4,25.748798847198444,27.968125343322765,32.24643230438231
