mode,load,0_densenet161-2,1_densenet169-4,2_resnet152-16
mps-uncap,0.8,9.631872177124023,9.77635383605957,13.893365859985352
mps-uncap,0.9,9.554624557495117,9.705305099487305,13.968944549560547
mps-uncap,1.0,9.626388549804688,9.717464447021484,14.684200286865234
mps-uncap,0.5,9.466886520385742,10.002851486206055,13.857364654541016
mps-uncap,0.6,9.551763534545898,9.680509567260742,13.812780380249023
mps-uncap,0.7,9.604454040527344,9.965896606445312,13.885021209716797
mps-uncap,0.1,9.54437255859375,10.167598724365234,13.88239860534668
mps-uncap,0.2,9.553909301757812,9.733915328979492,13.849020004272461
mps-uncap,0.3,9.443998336791992,9.701728820800781,13.844966888427734
mps-uncap,0.4,9.505510330200195,9.736299514770508,13.881206512451172
