mode,load,0_densenet161-2,1_densenet169-4,2_resnet152-16
mps-uncap,0.8,61.99841499328613,49.530816078186035,71.11895084381104
mps-uncap,0.9,86.75141334533693,83.52689743041992,145.46399116516113
mps-uncap,1.0,474.72834587097185,627.6836395263672,860.3346347808838
mps-uncap,0.5,28.485107421875,28.61928939819336,32.619500160217314
mps-uncap,0.6,29.795861244201664,31.41486644744873,40.5689001083374
mps-uncap,0.7,36.06002330780028,39.4327163696289,48.89903068542481
mps-uncap,0.1,25.746822357177734,27.212715148925785,19.28238868713379
mps-uncap,0.2,27.590560913085938,27.834653854370117,20.372986793518084
mps-uncap,0.3,26.463603973388672,28.021860122680664,27.474355697631836
mps-uncap,0.4,26.40740871429444,26.816558837890625,29.144525527954098
