mode,load,0_densenet161-2,1_densenet169-4,2_resnet152-16
mps-uncap,0.8,14.77956771850586,14.708876609802246,17.23647117614746
mps-uncap,0.9,14.825582504272461,16.930222511291504,18.236398696899414
mps-uncap,1.0,15.70427417755127,17.79794692993164,18.80490779876709
mps-uncap,0.5,12.129783630371094,13.427019119262695,15.806317329406738
mps-uncap,0.6,12.731075286865234,13.207793235778809,15.997052192687988
mps-uncap,0.7,13.200521469116211,14.136791229248047,16.52240753173828
mps-uncap,0.1,18.91183853149414,21.319985389709473,18.022775650024414
mps-uncap,0.2,16.931772232055664,17.48490333557129,15.15507698059082
mps-uncap,0.3,15.858650207519531,16.336917877197266,15.34581184387207
mps-uncap,0.4,13.68415355682373,15.403032302856445,15.271186828613281
