mode,load,0_inception_v3-8,1_vgg13-2,2_vgg13-2
mps-uncap,0.8,0.7153749465942383,0.9807348251342773,0.8823871612548828
mps-uncap,0.9,8.337974548339844,2.1979808807373047,2.1626949310302734
mps-uncap,1.0,271.63171768188477,88.5477066040039,28.899192810058594
mps-uncap,0.5,0.051021575927734375,0.04076957702636719,0.04029273986816406
mps-uncap,0.6,0.04982948303222656,0.04172325134277344,0.041961669921875
mps-uncap,0.7,0.050067901611328125,0.04792213439941406,0.04696846008300781
mps-uncap,0.1,0.060558319091796875,0.0457763671875,0.047206878662109375
mps-uncap,0.2,0.05984306335449219,0.042438507080078125,0.0438690185546875
mps-uncap,0.3,0.056743621826171875,0.042438507080078125,0.042438507080078125
mps-uncap,0.4,0.057220458984375,0.0438690185546875,0.04458427429199219
