mode,load,0_inception_v3-8,1_vgg13-2,2_vgg13-2
mps-uncap,0.8,39.81412649154664,16.204035282135006,13.754267692565923
mps-uncap,0.9,81.77233695983887,21.705169677734403,25.405387878417994
mps-uncap,1.0,882.8462409973146,411.3958215713501,160.2897977828979
mps-uncap,0.5,20.47366142272948,4.358816146850584,4.448785781860354
mps-uncap,0.6,27.481031417846683,7.089185714721677,6.259660720825185
mps-uncap,0.7,25.62218189239502,7.950277328491212,8.132433891296367
mps-uncap,0.1,9.891338348388672,1.593923568725586,1.596975326538085
mps-uncap,0.2,18.474054336547848,2.2906303405761705,2.204179763793947
mps-uncap,0.3,17.620296478271438,2.8597354888915993,3.0128192901611435
mps-uncap,0.4,21.148169040679917,3.334956169128419,3.5121726989746094
