mode,load,0_inception_v3-8,1_vgg13-2,2_vgg13-2
mps-uncap,0.8,29.1903018951416,8.7857723236084,8.919000625610353
mps-uncap,0.9,56.38785362243653,12.951517105102548,13.606643676757816
mps-uncap,1.0,577.6660919189453,349.86808300018305,102.93090343475345
mps-uncap,0.5,19.79751586914063,4.027128219604492,4.111146926879883
mps-uncap,0.6,21.101808547973636,5.123496055603027,5.075407028198243
mps-uncap,0.7,21.862840652465824,5.9795379638671875,5.992650985717773
mps-uncap,0.1,13.65203857421875,2.3141860961914062,2.3618698120117188
mps-uncap,0.2,17.24529266357422,2.7136802673339844,2.7338266372680664
mps-uncap,0.3,19.07882690429688,3.1342506408691406,3.10964584350586
mps-uncap,0.4,20.28429508209229,3.5521507263183594,3.5201549530029297
