mode,load,0_inception_v3-8,1_vgg13-2,2_vgg13-2
mps-uncap,0.8,14.11738395690918,3.0743122100830083,3.1792163848876958
mps-uncap,0.9,15.348911285400392,3.2172203063964844,3.3457279205322266
mps-uncap,1.0,16.61663055419922,3.5538673400878906,3.457307815551758
mps-uncap,0.5,12.92276382446289,2.7252674102783203,2.782869338989258
mps-uncap,0.6,12.283611297607425,2.933979034423828,2.8661727905273438
mps-uncap,0.7,12.605953216552736,2.957916259765625,3.041982650756836
mps-uncap,0.1,13.09814453125,2.1066665649414062,2.121877670288086
mps-uncap,0.2,13.606667518615723,2.38487720489502,2.4251937866210938
mps-uncap,0.3,13.367652893066406,2.5756359100341797,2.5595188140869145
mps-uncap,0.4,13.306689262390137,2.6769161224365234,2.6554584503173833
