mode,load,0_inception_v3-8,1_vgg13-2,2_vgg13-2
mps-uncap,0.8,0.010967254638671875,0.0073909759521484375,0.00762939453125
mps-uncap,0.9,0.011444091796875,0.008106231689453125,0.008106231689453125
mps-uncap,1.0,0.013113021850585938,0.009059906005859375,0.008821487426757812
mps-uncap,0.5,0.011920928955078125,0.009775161743164062,0.009775161743164062
mps-uncap,0.6,0.012159347534179688,0.009298324584960938,0.007867813110351562
mps-uncap,0.7,0.010251998901367188,0.009059906005859375,0.008344650268554688
mps-uncap,0.1,0.015974044799804688,0.01049041748046875,0.010967254638671875
mps-uncap,0.2,0.012159347534179688,0.00858306884765625,0.0095367431640625
mps-uncap,0.3,0.015020370483398438,0.009775161743164062,0.008106231689453125
mps-uncap,0.4,0.0133514404296875,0.0095367431640625,0.0095367431640625
