mode,load,0_inception_v3-8,1_vgg13-2,2_vgg13-2
mps-uncap,0.8,13.115286827087402,3.3582448959350586,3.3788681030273438
mps-uncap,0.9,19.860029220581055,4.81867790222168,4.843473434448242
mps-uncap,1.0,286.7457866668701,91.66896343231201,32.050371170043945
mps-uncap,0.5,11.838197708129883,2.3260116577148438,2.3276805877685547
mps-uncap,0.6,11.511087417602539,2.6085376739501953,2.591848373413086
mps-uncap,0.7,11.357307434082031,2.8209686279296875,2.836465835571289
mps-uncap,0.1,12.407541275024414,1.9087791442871094,1.9218921661376953
mps-uncap,0.2,12.597799301147461,1.8970966339111328,1.898050308227539
mps-uncap,0.3,12.425899505615234,1.9633769989013672,1.9690990447998047
mps-uncap,0.4,12.572407722473145,2.1173954010009766,2.111196517944336
