mode,load,0_inception_v3-8,1_vgg13-2,2_vgg13-2
mps-uncap,0.8,50.527081489562995,18.82204771041868,16.685376167297367
mps-uncap,0.9,95.25723457336426,24.450864791870135,28.27346324920655
mps-uncap,1.0,898.5444259643555,414.8000478744506,163.53916883468622
mps-uncap,0.5,30.552992820739714,6.610798835754394,6.815853118896488
mps-uncap,0.6,36.46755933761599,9.565198421478266,8.740453720092749
mps-uncap,0.7,35.60821056365967,10.48717498779297,10.733237266540522
mps-uncap,0.1,21.342449188232422,3.357219696044922,3.3887290954589826
mps-uncap,0.2,28.165054321289023,4.236531257629394,4.243481159210209
mps-uncap,0.3,27.223072052001854,4.920339584350584,5.147933959960939
mps-uncap,0.4,31.142454147338864,5.611987113952637,5.727100372314453
