mode,load,0_resnet152-8,1_vgg11-8,2_vgg19-16
mps-uncap,0.8,240.14897823333803,97.59701490402223,157.59324073791507
mps-uncap,0.9,667.1292877197267,223.5725164413452,320.033349990844
mps-uncap,1.0,1797.8798532485962,3994.9157929420476,4278.189792633057
mps-uncap,0.5,29.65917587280263,15.939128398895264,33.312439918518066
mps-uncap,0.6,94.13255929946871,28.05671691894532,71.74181938171384
mps-uncap,0.7,138.45578193664548,38.517169952392535,95.01142501831052
mps-uncap,0.1,0.062322616577148444,4.346957206726074,12.625083923339858
mps-uncap,0.2,21.715071201324445,8.163452148437504,17.119975090026866
mps-uncap,0.3,24.97518777847289,8.58694314956665,24.4653034210205
mps-uncap,0.4,27.99304723739621,11.101543903350832,26.51900053024291
