mode,load,0_resnet152-8,1_vgg11-8,2_vgg19-16
mps-uncap,0.8,94.57974195480347,13.932764530181885,21.478939056396484
mps-uncap,0.9,100.79038619995117,14.178681373596191,21.96019172668457
mps-uncap,1.0,101.70223236083983,13.837969303131104,21.463451385498047
mps-uncap,0.5,61.15133762359619,12.412703037261965,19.434034824371338
mps-uncap,0.6,83.94996166229245,12.646155357360842,20.545625686645504
mps-uncap,0.7,92.96630859374999,13.142113685607908,20.889925956726074
mps-uncap,0.1,37.781200408935554,12.263350486755371,21.394987106323242
mps-uncap,0.2,39.41746950149536,11.971492767333984,18.447780609130866
mps-uncap,0.3,47.567555904388335,11.903524398803711,18.207039833068848
mps-uncap,0.4,63.18917274475097,12.214577198028564,18.656468391418457
