mode,load,0_resnet152-8,1_vgg11-8,2_vgg19-16
mps-uncap,0.8,0.011205673217773438,0.009775161743164062,0.011205673217773438
mps-uncap,0.9,0.012159347534179688,0.011205673217773438,0.011205673217773438
mps-uncap,1.0,0.013589859008789062,0.011920928955078125,0.013828277587890625
mps-uncap,0.5,0.012874603271484375,0.010728836059570312,0.011205673217773438
mps-uncap,0.6,0.011920928955078125,0.010728836059570312,0.010728836059570312
mps-uncap,0.7,0.01239776611328125,0.0095367431640625,0.009775161743164062
mps-uncap,0.1,0.022649765014648438,0.01430511474609375,0.014543533325195312
mps-uncap,0.2,0.0171661376953125,0.011444091796875,0.011205673217773438
mps-uncap,0.3,0.0152587890625,0.009298324584960938,0.011920928955078125
mps-uncap,0.4,0.0133514404296875,0.011205673217773438,0.010967254638671875
