mode,load,0_resnet152-8,1_vgg11-8,2_vgg19-16
mps-uncap,0.8,13.059854507446289,3.543853759765625,11.821269989013672
mps-uncap,0.9,13.370990753173828,3.6466121673583984,12.043952941894531
mps-uncap,1.0,13.62466812133789,4.099369049072266,12.662649154663086
mps-uncap,0.5,13.143777847290039,3.529787063598633,11.569738388061523
mps-uncap,0.6,13.023853302001953,3.4890174865722656,11.601448059082031
mps-uncap,0.7,13.071298599243164,3.5810470581054688,11.84535026550293
mps-uncap,0.1,14.673471450805664,3.5500526428222656,11.747121810913086
mps-uncap,0.2,13.615131378173828,3.529071807861328,11.77358627319336
mps-uncap,0.3,13.429641723632812,3.571033477783203,11.67607307434082
mps-uncap,0.4,13.125181198120117,3.5178661346435547,11.647701263427734
