mode,load,0_resnet152-8,1_vgg11-8,2_vgg19-16
mps-uncap,0.8,381.6030025482178,148.3006477355957,204.60772514343262
mps-uncap,0.9,856.1968803405762,253.41081619262695,347.836971282959
mps-uncap,1.0,2038.067102432251,4049.731969833374,4332.517623901367
mps-uncap,0.5,75.36959648132324,33.03956985473633,53.10225486755371
mps-uncap,0.6,215.6214714050293,50.818681716918945,134.42420959472656
mps-uncap,0.7,255.58209419250488,64.64648246765137,131.26063346862793
mps-uncap,0.1,0.06508827209472656,10.241031646728516,20.041465759277344
mps-uncap,0.2,28.910160064697266,14.867067337036133,21.91925048828125
mps-uncap,0.3,29.47521209716797,18.887042999267578,34.089088439941406
mps-uncap,0.4,30.71737289428711,25.661468505859375,44.40951347351074
