mode,load,0_densenet161-16,1_resnet34-8,2_vgg11-8
mps-uncap,0.8,208.0352783203126,25.51093101501465,40.61484336853027
mps-uncap,0.9,1420.0970888137817,415.64130783081055,844.0935611724854
mps-uncap,1.0,8386.59691810608,3847.4764823913574,3868.8372373580933
mps-uncap,0.5,21.24266624450684,6.758928298950203,6.586122512817382
mps-uncap,0.6,30.498456954956055,8.556365966796875,7.783603668212891
mps-uncap,0.7,53.03950309753418,16.42057895660402,14.243984222412111
mps-uncap,0.1,0.052309036254882806,0.055146217346191406,0.07045269012451177
mps-uncap,0.2,1.8740415573120155,1.2449979782104548,2.021455764770506
mps-uncap,0.3,10.991477966308604,4.316902160644532,3.4307956695556663
mps-uncap,0.4,15.769529342651367,5.564689636230469,4.735565185546875
