mode,load,0_densenet161-16,1_resnet34-8,2_vgg11-8
mps-uncap,0.8,58.786754608154304,17.097773551940918,7.978105545043945
mps-uncap,0.9,55.05947351455688,19.216427803039554,8.37187767028809
mps-uncap,1.0,61.623477935791016,19.730091094970707,7.748405933380127
mps-uncap,0.5,46.86686515808102,17.011551856994632,7.880673408508302
mps-uncap,0.6,50.37266731262207,17.63660907745361,7.993030548095702
mps-uncap,0.7,52.511363029479966,17.966151237487793,7.8671455383300755
mps-uncap,0.1,44.73249435424805,13.172903060913045,7.93439865112304
mps-uncap,0.2,38.986265659332275,13.369982242584234,7.00491905212403
mps-uncap,0.3,36.43704175949099,14.457111358642583,7.445437908172603
mps-uncap,0.4,41.967997550964355,15.732526779174798,7.819280624389668
