mode,load,0_efficientnet_b6-32,1_densenet201-4,2_vgg19-16
mps-uncap,1.0,57.099103927612305,56.94842338562012,15.288829803466797
mig,1.0,80.62148094177246,20.519018173217773,40.772199630737305
