mode,load,0_efficientnet_b6-32,1_densenet201-4,2_vgg19-16
mps-uncap,1.0,109.39908027648926,105.44419288635254,17.881393432617188
mig,1.0,81.56609535217285,20.69091796875,41.26405715942383
