mode,load,0_efficientnet_b6-32,1_densenet201-4,2_vgg19-16
mps-uncap,1.0,112.76984214782715,111.44064426422119,24.707422256469716
mig,1.0,83.97868156433105,22.049427032470703,42.43849277496338
