mode,load,0_efficientnet_b6-32,1_densenet201-4,2_vgg19-16
mps-uncap,1.0,112.76982307434082,111.44040584564209,24.707422256469716
mig,1.0,83.97860527038574,22.049014568328857,42.43825435638428
