mode,load,0_efficientnet_b6-32,1_densenet201-4,2_vgg19-16
mps-uncap,1.0,118.00694465637207,116.5921688079834,26.78966522216797
mig,1.0,94.5284366607666,26.585102081298828,55.14645576477051
