mode,load,0_efficientnet_b6-32,1_densenet201-4,2_vgg19-16
mps-uncap,1.0,57.099103927612305,56.94842338562012,15.289068222045898
mig,1.0,80.62171936035156,20.519495010375977,40.772199630737305
