mode,load,0_squeezenet1_0-16,1_squeezenet1_0-16,2_squeezenet1_0-16,3_squeezenet1_0-16
mig,0.1,10.155677795410156,10.202884674072266,10.207653045654297,19.953250885009766
mig,0.2,10.133504867553711,10.161399841308594,10.167837142944336,19.899368286132812
mig,0.3,10.119915008544922,10.146617889404297,10.164976119995117,19.88387107849121
mig,0.4,10.080337524414062,10.141611099243164,10.082721710205078,19.815683364868164
mig,0.5,9.979248046875,10.01429557800293,10.037899017333984,19.823074340820312
mig,0.6,9.997129440307617,10.051488876342773,10.013818740844727,19.796133041381836
mig,0.7,10.011911392211914,10.061264038085938,10.041952133178711,19.916296005249023
mig,0.8,9.974241256713867,10.071992874145508,10.082244873046875,19.832849502563477
mig,0.9,10.158061981201172,10.203123092651367,10.20193099975586,19.933700561523438
mig,1.0,10.184526443481445,10.236978530883789,10.406255722045898,20.060062408447266
