mode,load,0_squeezenet1_0-16,1_squeezenet1_0-16,2_squeezenet1_0-16,3_squeezenet1_0-16
mig,0.1,13.457894325256348,12.968397140502931,13.917398452758794,23.65198135375978
mig,0.2,19.827556610107425,19.304394721984863,18.192172050476074,34.53934192657471
mig,0.3,21.7512845993042,21.666574478149414,21.9496488571167,39.135456085205085
mig,0.4,24.68109130859375,24.96919631958008,25.363063812255866,45.64533233642578
mig,0.5,29.70759868621826,30.13169765472412,30.346250534057614,56.45036697387695
mig,0.6,38.2643222808838,39.08801078796387,44.3490505218506,80.89990615844728
mig,0.7,62.62922286987305,61.92331314086915,62.08157539367676,101.14808082580565
mig,0.8,140.0841474533081,138.10014724731445,171.47045135498044,212.19491958618167
mig,0.9,1993.7618732452393,1760.1100206375127,3127.257823944092,1618.8680171966555
mig,1.0,7435.527229309082,6506.592011451721,6260.749006271362,6050.969839096069
