mode,load,0_squeezenet1_0-16,1_squeezenet1_0-16,2_squeezenet1_0-16,3_squeezenet1_0-16
mig,0.1,1.4924049377441415,0.34370422363281505,2.2889614105224623,2.461147308349613
mig,0.2,8.735799789428729,8.023619651794439,6.868720054626465,13.576030731201172
mig,0.3,10.4597806930542,10.471534729003904,10.706067085266113,18.023586273193363
mig,0.4,13.82756233215332,14.037275314331062,14.440059661865263,24.8490810394287
mig,0.5,18.93465518951416,19.399523735046387,19.75769996643066,35.8891487121582
mig,0.6,27.70857810974123,28.29623222351075,33.712053298950195,60.66174507141114
mig,0.7,51.97205543518066,51.24964714050294,51.4371395111084,80.48794269561766
mig,0.8,129.31275367736816,127.56562232971191,161.0853910446167,192.27423667907715
mig,0.9,1983.0950260162354,1749.3676662445068,3115.7896518707275,1598.0338096618655
mig,1.0,7425.319314002991,6496.087336540222,6249.1021156311035,6029.603576660157
