mode,load,0_squeezenet1_0-16,1_squeezenet1_0-16,2_squeezenet1_0-16,3_squeezenet1_0-16
mig,0.1,13.185839653015137,13.404221534729,12.924933433532715,22.9508113861084
mig,0.2,13.56719017028808,13.490588665008545,13.439941406250023,22.859656810760494
mig,0.3,13.990068435668945,13.730008602142334,13.838434219360353,22.942113876342773
mig,0.4,13.854885101318354,13.957357406616216,13.82140159606933,23.118209838867184
mig,0.5,13.8976788520813,13.852119445800774,14.026174545288086,23.077011108398438
mig,0.6,13.868188858032225,13.93930435180664,14.09878730773926,23.097562789916992
mig,0.7,13.677711486816404,13.787555694580085,14.03191089630126,23.33303213119507
mig,0.8,14.166224002838137,14.228773117065426,14.308228492736813,23.302049636840824
mig,0.9,14.322364330291752,14.537813663482682,14.666211605072021,23.29392433166504
mig,1.0,14.204671382904056,14.229090213775622,14.334726333618164,23.041715621948235
