mode,load,0_squeezenet1_0-16,1_squeezenet1_0-16,2_squeezenet1_0-16,3_squeezenet1_0-16
mig,0.1,11.224746704101562,11.24882698059082,11.291146278381348,21.06499671936035
mig,0.2,11.206984519958496,11.231422424316406,11.235952377319336,21.05879783630371
mig,0.3,11.173367500305176,11.2152099609375,11.228561401367188,21.005630493164062
mig,0.4,10.461091995239258,10.449409484863281,10.405778884887695,20.282387733459473
mig,0.5,10.176897048950195,10.187149047851562,10.244369506835938,20.10655403137207
mig,0.6,10.182857513427734,10.228157043457031,10.235786437988281,19.988059997558594
mig,0.7,10.194540023803711,10.229110717773438,10.23411750793457,20.09427547454834
mig,0.8,10.285735130310059,10.294198989868164,10.371685028076172,20.131826400756836
mig,0.9,10.467052459716797,10.529518127441406,10.631322860717773,20.2181339263916
mig,1.0,10.426163673400879,10.474681854248047,10.587692260742188,20.245075225830078
