mode,load,0_squeezenet1_0-16,1_squeezenet1_0-16,2_squeezenet1_0-16,3_squeezenet1_0-16
mig,0.1,22.093689441680908,21.758642196655266,23.246922492980943,40.37614822387695
mig,0.2,31.21677160263058,29.30783033370971,29.247343540191665,47.05195426940913
mig,0.3,35.089445114135714,35.203356742858894,34.98361110687256,56.09401702880858
mig,0.4,39.87908363342282,41.14109039306643,48.69388580322264,77.62911796569821
mig,0.5,44.764480590820334,49.07468557357785,53.361234664916715,87.29550838470458
mig,0.6,64.409122467041,61.24105930328369,78.6917066574097,140.40886878967282
mig,0.7,115.6542778015136,109.44354534149176,108.18533897399895,211.33057832717898
mig,0.8,228.66232395172136,253.8340091705321,244.83723163604725,352.0722103118897
mig,0.9,2558.6455726623535,2014.1953110694888,3410.032629966736,1805.7595348358154
mig,1.0,8133.642947673799,7239.909961223602,6902.672872543335,6401.68270111084
