mode,load,0_squeezenet1_0-16,1_squeezenet1_0-16,2_squeezenet1_0-16,3_squeezenet1_0-16
mig,0.1,11.774134635925293,11.597919464111328,11.797881126403809,21.928691864013672
mig,0.2,12.186312675476076,12.179303169250488,12.036800384521484,22.028565406799316
mig,0.3,12.265801429748535,12.15536594390869,12.233734130859375,22.04976081848145
mig,0.4,12.03465461730957,12.070846557617188,12.044811248779297,21.915555000305176
mig,0.5,11.938285827636717,11.938691139221191,11.877822875976562,21.883010864257812
mig,0.6,11.676549911499023,11.747074127197267,11.79666519165039,21.580219268798828
mig,0.7,11.536884307861328,11.576366424560547,11.544227600097656,21.56085968017578
mig,0.8,11.450409889221191,11.478185653686523,11.516737937927246,21.394681930541992
mig,0.9,11.479735374450684,11.525654792785645,11.607646942138672,21.44479751586914
mig,1.0,11.540699005126955,11.550092697143556,11.654186248779297,21.637868881225586
