mode,load,0_resnet18-16,1_densenet169-8,2_resnet18-4
mps-uncap,1.0,4.1942596435546875,17.733097076416016,2.9883384704589844
mig,1.0,5.10716438293457,19.35100555419922,2.78472900390625
