mode,load,0_resnet18-16,1_densenet169-8,2_resnet18-4
mps-uncap,1.0,5.206823348999023,18.209457397460938,3.7772655487060547
mig,1.0,5.498147010803223,19.77818012237549,2.9621124267578125
